specification_id;kv2;supplier;type_cost
8529;KV2000002641;GXO Logistics;100.0
8530;KV2000002642;FedEx Supply Chain;350.99
8531;KV2000002643;Ryder Supply Chain Solutions;150.0
8532;KV2000002644;FedEx Supply Chain;375.99
8533;KV2000002645;Lineage Logistics;50.99
8534;KV2000002646;GXO Logistics;200.99
8535;KV2000002647;Kenco Logistic Services LLC;175.99
8536;KV2000002648;Ryder Supply Chain Solutions;475.0
8537;KV2000002649;GXO Logistics;325.99
8538;KV2000002650;Lineage Logistics;400.0
8539;KV2000002651;Lineage Logistics;100.99
8540;KV2000002652;Kenco Logistic Services LLC;175.99
8541;KV2000002653;EODIS North America;100.0
8542;KV2000002654;Kenco Logistic Services LLC;100.0
8543;KV2000002655;Americold;450.99
8544;KV2000002656;GXO Logistics;250.99
8545;KV2000002657;Kenco Logistic Services LLC;425.99
8546;KV2000002658;Kenco Logistic Services LLC;400.0
8547;KV2000002659;Kenco Logistic Services LLC;150.0
8548;KV2000002660;FedEx Supply Chain;300.0
8549;KV2000002661;Ryder Supply Chain Solutions;100.0
8550;KV2000002662;Ryder Supply Chain Solutions;375.0
8551;KV2000002663;EODIS North America;175.99
8552;KV2000002664;Americold;75.0
8553;KV2000002665;DHL Supply Chain;50.0
8554;KV2000002666;Kenco Logistic Services LLC;400.99
8555;KV2000002667;Ryder Supply Chain Solutions;100.99
8556;KV2000002668;EODIS North America;375.99
8557;KV2000002669;Americold;175.0
8558;KV2000002670;GXO Logistics;150.99
8559;KV2000002671;Ryder Supply Chain Solutions;325.0
8560;KV2000002672;Lineage Logistics;200.0
8561;KV2000002673;DHL Supply Chain;300.0
8562;KV2000002674;DHL Supply Chain;450.0
8563;KV2000002675;DHL Supply Chain;100.0
8564;KV2000002676;Lineage Logistics;225.99
8565;KV2000002677;Kenco Logistic Services LLC;300.0
8566;KV2000002678;GXO Logistics;450.0
8567;KV2000002679;EODIS North America;425.99
8568;KV2000002680;DHL Supply Chain;100.0
8569;KV2000002681;Americold;350.0
8570;KV2000002682;GXO Logistics;0.99
8571;KV2000002683;Ryder Supply Chain Solutions;100.0
8572;KV2000002684;EODIS North America;450.99
8573;KV2000002685;Americold;225.0
8574;KV2000002686;GXO Logistics;275.0
8575;KV2000002687;Lineage Logistics;25.99
8576;KV2000002688;DHL Supply Chain;50.0
8577;KV2000002689;Kenco Logistic Services LLC;50.99
8578;KV2000002690;DHL Supply Chain;300.0
8579;KV2000002691;DHL Supply Chain;325.99
8580;KV2000002692;Lineage Logistics;175.0
8581;KV2000002693;EODIS North America;100.99
8582;KV2000002694;Kenco Logistic Services LLC;275.0
8583;KV2000002695;DHL Supply Chain;125.0
8584;KV2000002696;Kenco Logistic Services LLC;225.0
8585;KV2000002697;DHL Supply Chain;300.0
8586;KV2000002698;Ryder Supply Chain Solutions;75.99
7403;KV2000002699;Ryder Supply Chain Solutions;375.99
7404;KV2000002700;Americold;325.0
7405;KV2000002701;DHL Supply Chain;0.99
7406;KV2000002702;Americold;375.0
7407;KV2000002703;Ryder Supply Chain Solutions;250.0
7408;KV2000002704;GXO Logistics;450.0
7409;KV2000002705;FedEx Supply Chain;25.99
7410;KV2000002706;Kenco Logistic Services LLC;300.0
7411;KV2000002707;DHL Supply Chain;425.99
7412;KV2000002708;Ryder Supply Chain Solutions;325.99
7413;KV2000002709;Kenco Logistic Services LLC;200.99
7414;KV2000002710;DHL Supply Chain;475.99
7415;KV2000002711;Kenco Logistic Services LLC;175.0
7416;KV2000002712;DHL Supply Chain;250.0
7417;KV2000002713;Ryder Supply Chain Solutions;200.99
7418;KV2000002714;Ryder Supply Chain Solutions;275.99
7419;KV2000002715;FedEx Supply Chain;375.0
7420;KV2000002716;Kenco Logistic Services LLC;325.0
7421;KV2000002717;Ryder Supply Chain Solutions;425.99
7422;KV2000002718;DHL Supply Chain;300.99
7423;KV2000002719;EODIS North America;300.99
7424;KV2000002720;EODIS North America;275.0
7425;KV2000002721;FedEx Supply Chain;300.0
7426;KV2000002722;Kenco Logistic Services LLC;0.99
7427;KV2000002723;DHL Supply Chain;200.99
7428;KV2000002724;Americold;300.0
7429;KV2000002725;Kenco Logistic Services LLC;125.0
7430;KV2000002726;DHL Supply Chain;175.99
7431;KV2000002727;Kenco Logistic Services LLC;425.0
7432;KV2000002728;FedEx Supply Chain;125.99
7433;KV2000002729;Lineage Logistics;225.99
7434;KV2000002730;EODIS North America;0.99
7435;KV2000002731;Ryder Supply Chain Solutions;375.99
7436;KV2000002732;Americold;150.99
7437;KV2000002733;Americold;350.99
7438;KV2000002734;EODIS North America;275.99
7439;KV2000002735;Lineage Logistics;175.0
7440;KV2000002736;Lineage Logistics;475.99
7441;KV2000002737;Ryder Supply Chain Solutions;275.99
7442;KV2000002738;EODIS North America;400.99
7443;KV2000002739;EODIS North America;125.99
7444;KV2000002740;Lineage Logistics;325.99
7445;KV2000002741;Americold;375.0
7446;KV2000002742;GXO Logistics;150.0
7447;KV2000002743;FedEx Supply Chain;400.0
7448;KV2000002744;GXO Logistics;200.99
7449;KV2000002745;Kenco Logistic Services LLC;425.0
7450;KV2000002746;Kenco Logistic Services LLC;225.0
7451;KV2000002747;EODIS North America;300.99
7452;KV2000002748;Americold;375.0
7453;KV2000002749;Kenco Logistic Services LLC;225.0
7454;KV2000002750;Lineage Logistics;400.99
7455;KV2000002751;Ryder Supply Chain Solutions;200.0
7456;KV2000002752;FedEx Supply Chain;75.0
7457;KV2000002753;DHL Supply Chain;400.0
7458;KV2000002754;Kenco Logistic Services LLC;475.0
7459;KV2000002755;GXO Logistics;125.0
7460;KV2000002756;FedEx Supply Chain;50.0
7461;KV2000002757;Kenco Logistic Services LLC;300.0
7462;KV2000002758;GXO Logistics;275.0
7463;KV2000002759;DHL Supply Chain;50.99
7464;KV2000002760;Kenco Logistic Services LLC;250.0
7465;KV2000002761;GXO Logistics;475.99
7466;KV2000002762;Lineage Logistics;100.0
7467;KV2000002763;Kenco Logistic Services LLC;275.0
7468;KV2000002764;GXO Logistics;100.0
7469;KV2000002765;DHL Supply Chain;375.99
7470;KV2000002766;DHL Supply Chain;425.0
7471;KV2000002767;EODIS North America;300.99
7472;KV2000002768;Kenco Logistic Services LLC;250.0
7473;KV2000002769;GXO Logistics;175.0
7474;KV2000002770;FedEx Supply Chain;100.0
7475;KV2000002771;Ryder Supply Chain Solutions;400.99
7476;KV2000002772;Americold;25.99
7477;KV2000002773;DHL Supply Chain;200.99
7478;KV2000002774;DHL Supply Chain;125.0
7479;KV2000002775;GXO Logistics;25.0
7480;KV2000002776;GXO Logistics;275.99
7481;KV2000002777;EODIS North America;125.0
7482;KV2000002778;GXO Logistics;50.0
7483;KV2000002779;Kenco Logistic Services LLC;200.99
7484;KV2000002780;GXO Logistics;0.99
7485;KV2000002781;GXO Logistics;300.0
7486;KV2000002782;FedEx Supply Chain;450.99
7487;KV2000002783;EODIS North America;125.0
7488;KV2000002784;FedEx Supply Chain;225.99
7489;KV2000002785;Kenco Logistic Services LLC;275.0
7490;KV2000002786;FedEx Supply Chain;200.99
7491;KV2000002787;Ryder Supply Chain Solutions;350.99
7492;KV2000002788;Kenco Logistic Services LLC;150.0
7493;KV2000002789;DHL Supply Chain;25.0
7494;KV2000002790;Americold;250.99
7495;KV2000002791;EODIS North America;450.99
7496;KV2000002792;GXO Logistics;275.0
7497;KV2000002793;Americold;175.99
7498;KV2000002794;Ryder Supply Chain Solutions;150.0
7499;KV2000002795;DHL Supply Chain;175.99
7500;KV2000002796;Kenco Logistic Services LLC;325.99
7501;KV2000002797;Kenco Logistic Services LLC;25.0
7502;KV2000002798;FedEx Supply Chain;450.99
7503;KV2000002799;Ryder Supply Chain Solutions;450.0
7504;KV2000002800;Lineage Logistics;475.99
7505;KV2000002801;Ryder Supply Chain Solutions;425.99
7506;KV2000002802;DHL Supply Chain;125.99
7507;KV2000002803;Ryder Supply Chain Solutions;175.99
7508;KV2000002804;Lineage Logistics;50.0
7509;KV2000002805;EODIS North America;175.0
7510;KV2000002806;Ryder Supply Chain Solutions;475.0
7511;KV2000002807;Lineage Logistics;150.0
7512;KV2000002808;DHL Supply Chain;450.0
7513;KV2000002809;FedEx Supply Chain;200.0
7514;KV2000002810;EODIS North America;200.0
7515;KV2000002811;EODIS North America;75.99
7516;KV2000002812;GXO Logistics;350.99
7517;KV2000002813;Kenco Logistic Services LLC;150.0
7518;KV2000002814;FedEx Supply Chain;400.99
7519;KV2000002815;GXO Logistics;475.0
7520;KV2000002816;FedEx Supply Chain;0.99
7521;KV2000002817;Lineage Logistics;375.99
7522;KV2000002818;Kenco Logistic Services LLC;150.99
7523;KV2000002819;Lineage Logistics;400.0
7524;KV2000002820;DHL Supply Chain;175.0
7525;KV2000002821;Ryder Supply Chain Solutions;250.99
7526;KV2000002822;GXO Logistics;275.99
7527;KV2000002823;FedEx Supply Chain;475.0
7528;KV2000002824;Ryder Supply Chain Solutions;100.0
7529;KV2000002825;Kenco Logistic Services LLC;125.99
7530;KV2000002826;Lineage Logistics;400.99
7531;KV2000002827;GXO Logistics;175.99
7532;KV2000002828;EODIS North America;75.99
7533;KV2000002829;FedEx Supply Chain;275.99
7534;KV2000002830;Ryder Supply Chain Solutions;150.0
7535;KV2000002831;Lineage Logistics;25.99
7536;KV2000002832;Ryder Supply Chain Solutions;200.99
7537;KV2000002833;GXO Logistics;75.0
7538;KV2000002834;GXO Logistics;200.0
7539;KV2000002835;FedEx Supply Chain;450.99
7540;KV2000002836;GXO Logistics;300.99
7541;KV2000002837;GXO Logistics;100.99
7542;KV2000002838;FedEx Supply Chain;125.99
7543;KV2000002839;EODIS North America;200.0
7544;KV2000002840;Kenco Logistic Services LLC;250.0
7545;KV2000002841;GXO Logistics;350.99
7546;KV2000002842;Americold;175.99
7547;KV2000002843;Kenco Logistic Services LLC;100.0
7548;KV2000002844;DHL Supply Chain;200.0
7549;KV2000002845;Americold;50.99
7550;KV2000002846;DHL Supply Chain;450.0
7551;KV2000002847;EODIS North America;350.0
7552;KV2000002848;EODIS North America;225.99
7553;KV2000002849;Ryder Supply Chain Solutions;250.0
7554;KV2000002850;GXO Logistics;100.0
7555;KV2000002851;DHL Supply Chain;475.99
7556;KV2000002852;FedEx Supply Chain;425.0
7557;KV2000002853;EODIS North America;425.0
7558;KV2000002854;Kenco Logistic Services LLC;50.99
7559;KV2000002855;Ryder Supply Chain Solutions;425.0
7560;KV2000002856;Kenco Logistic Services LLC;150.99
7561;KV2000002857;Ryder Supply Chain Solutions;425.99
7562;KV2000002858;Americold;125.0
7563;KV2000002859;EODIS North America;325.0
7564;KV2000002860;Americold;300.0
7565;KV2000002861;DHL Supply Chain;75.99
7566;KV2000002862;FedEx Supply Chain;450.0
7567;KV2000002863;Ryder Supply Chain Solutions;225.99
7568;KV2000002864;FedEx Supply Chain;250.99
7569;KV2000002865;Americold;300.99
7570;KV2000002866;Kenco Logistic Services LLC;400.0
7571;KV2000002867;FedEx Supply Chain;300.99
7572;KV2000002868;EODIS North America;300.0
7573;KV2000002869;DHL Supply Chain;325.99
7574;KV2000002870;DHL Supply Chain;425.99
7575;KV2000002871;Lineage Logistics;225.0
7576;KV2000002872;Kenco Logistic Services LLC;75.99
7577;KV2000002873;FedEx Supply Chain;50.0
7578;KV2000002874;Ryder Supply Chain Solutions;375.99
7579;KV2000002875;Ryder Supply Chain Solutions;100.0
7580;KV2000002876;GXO Logistics;225.99
7581;KV2000002877;GXO Logistics;300.0
7582;KV2000002878;Kenco Logistic Services LLC;225.99
7583;KV2000002879;DHL Supply Chain;325.0
7584;KV2000002880;FedEx Supply Chain;475.99
7585;KV2000002881;GXO Logistics;50.0
7586;KV2000002882;Americold;200.0
7587;KV2000002883;Lineage Logistics;400.0
7588;KV2000002884;Americold;225.99
7589;KV2000002885;FedEx Supply Chain;375.99
7590;KV2000002886;GXO Logistics;425.0
7591;KV2000002887;FedEx Supply Chain;375.99
7592;KV2000002888;Lineage Logistics;100.99
7593;KV2000002889;DHL Supply Chain;50.0
7594;KV2000002890;Lineage Logistics;400.99
7595;KV2000002891;Kenco Logistic Services LLC;425.99
7596;KV2000002892;GXO Logistics;450.0
7597;KV2000002893;GXO Logistics;325.99
7598;KV2000002894;Kenco Logistic Services LLC;175.99
7599;KV2000002895;Ryder Supply Chain Solutions;250.99
7600;KV2000002896;FedEx Supply Chain;50.99
7601;KV2000002897;Lineage Logistics;125.0
7602;KV2000002898;GXO Logistics;425.0
7603;KV2000002899;Lineage Logistics;425.0
7604;KV2000002900;FedEx Supply Chain;350.0
7605;KV2000002901;FedEx Supply Chain;325.0
7606;KV2000002902;DHL Supply Chain;100.99
7607;KV2000002903;EODIS North America;400.99
7608;KV2000002904;GXO Logistics;350.99
7609;KV2000002905;DHL Supply Chain;100.99
7610;KV2000002906;DHL Supply Chain;300.0
7611;KV2000002907;DHL Supply Chain;325.0
7612;KV2000002908;DHL Supply Chain;450.0
7613;KV2000002909;Kenco Logistic Services LLC;50.99
7614;KV2000002910;DHL Supply Chain;475.0
7615;KV2000002911;Ryder Supply Chain Solutions;150.0
7616;KV2000002912;Ryder Supply Chain Solutions;150.0
7617;KV2000002913;EODIS North America;50.99
7618;KV2000002914;EODIS North America;300.0
7619;KV2000002915;Kenco Logistic Services LLC;350.0
7620;KV2000002916;GXO Logistics;425.99
7621;KV2000002917;FedEx Supply Chain;125.99
7622;KV2000002918;FedEx Supply Chain;100.0
7623;KV2000002919;DHL Supply Chain;275.0
7624;KV2000002920;EODIS North America;200.0
7625;KV2000002921;EODIS North America;225.0
7626;KV2000002922;Lineage Logistics;475.0
7627;KV2000002923;GXO Logistics;200.99
7628;KV2000002924;Ryder Supply Chain Solutions;350.0
7629;KV2000002925;GXO Logistics;150.0
7630;KV2000002926;DHL Supply Chain;175.0
7631;KV2000002927;Lineage Logistics;400.0
7632;KV2000002928;GXO Logistics;25.99
7633;KV2000002929;Lineage Logistics;300.0
7634;KV2000002930;EODIS North America;275.0
7635;KV2000002931;DHL Supply Chain;300.0
7636;KV2000002932;FedEx Supply Chain;225.0
7637;KV2000002933;FedEx Supply Chain;150.99
7638;KV2000002934;Ryder Supply Chain Solutions;150.99
7639;KV2000002935;GXO Logistics;75.0
7640;KV2000002936;EODIS North America;300.0
7641;KV2000002937;Kenco Logistic Services LLC;450.99
7642;KV2000002938;EODIS North America;350.99
7643;KV2000002939;Ryder Supply Chain Solutions;175.0
7644;KV2000002940;EODIS North America;50.0
7645;KV2000002941;Kenco Logistic Services LLC;475.0
7646;KV2000002942;Kenco Logistic Services LLC;250.0
7647;KV2000002943;FedEx Supply Chain;200.0
7648;KV2000002944;Lineage Logistics;250.99
7649;KV2000002945;EODIS North America;250.99
7650;KV2000002946;Americold;125.0
7651;KV2000002947;Ryder Supply Chain Solutions;125.99
7652;KV2000002948;Kenco Logistic Services LLC;350.0
7653;KV2000002949;Ryder Supply Chain Solutions;50.0
7654;KV2000002950;Lineage Logistics;250.0
7655;KV2000002951;Lineage Logistics;325.99
7656;KV2000002952;Americold;100.0
7657;KV2000002953;Lineage Logistics;150.99
7658;KV2000002954;FedEx Supply Chain;75.99
7659;KV2000002955;GXO Logistics;325.0
7660;KV2000002956;GXO Logistics;250.99
7661;KV2000002957;Lineage Logistics;425.99
7662;KV2000002958;Lineage Logistics;400.0
7663;KV2000002959;FedEx Supply Chain;400.99
7664;KV2000002960;Kenco Logistic Services LLC;425.99
7665;KV2000002961;Ryder Supply Chain Solutions;275.0
7666;KV2000002962;Americold;425.99
7667;KV2000002963;GXO Logistics;100.0
7668;KV2000002964;Kenco Logistic Services LLC;250.0
7669;KV2000002965;DHL Supply Chain;175.99
7670;KV2000002966;Ryder Supply Chain Solutions;375.99
7671;KV2000002967;GXO Logistics;300.99
7672;KV2000002968;Americold;50.0
7673;KV2000002969;Kenco Logistic Services LLC;400.0
7674;KV2000002970;EODIS North America;250.0
7675;KV2000002971;DHL Supply Chain;300.99
7676;KV2000002972;Ryder Supply Chain Solutions;75.99
7677;KV2000002973;FedEx Supply Chain;175.0
7678;KV2000002974;Kenco Logistic Services LLC;450.99
7679;KV2000002975;Lineage Logistics;200.0
7680;KV2000002976;EODIS North America;150.0
7681;KV2000002977;Americold;325.99
7682;KV2000002978;Americold;175.0
7683;KV2000002979;Americold;475.99
7684;KV2000002980;GXO Logistics;450.0
7685;KV2000002981;DHL Supply Chain;275.0
7686;KV2000002982;FedEx Supply Chain;100.99
7687;KV2000002983;FedEx Supply Chain;350.0
7688;KV2000002984;Lineage Logistics;250.0
7689;KV2000002985;FedEx Supply Chain;50.99
7690;KV2000002986;DHL Supply Chain;75.0
7691;KV2000002987;FedEx Supply Chain;175.0
7692;KV2000002988;Kenco Logistic Services LLC;325.99
7693;KV2000002989;Ryder Supply Chain Solutions;450.99
7694;KV2000002990;Kenco Logistic Services LLC;25.0
7695;KV2000002991;Americold;75.99
7696;KV2000002992;EODIS North America;75.99
7697;KV2000002993;Americold;200.0
7698;KV2000002994;Lineage Logistics;225.0
7699;KV2000002995;Americold;425.0
7700;KV2000002996;Americold;275.99
7701;KV2000002997;DHL Supply Chain;250.0
7702;KV2000002998;DHL Supply Chain;325.0
7703;KV2000002999;Americold;200.99
7704;KV2000003000;DHL Supply Chain;350.0
7705;KV2000003001;FedEx Supply Chain;175.0
7706;KV2000003002;Ryder Supply Chain Solutions;225.0
7707;KV2000003003;Americold;450.99
7708;KV2000003004;Kenco Logistic Services LLC;75.0
7709;KV2000003005;GXO Logistics;325.0
7710;KV2000003006;Kenco Logistic Services LLC;100.0
7711;KV2000003007;Americold;25.0
7712;KV2000003008;Kenco Logistic Services LLC;500.0
7713;KV2000003009;Kenco Logistic Services LLC;450.99
7714;KV2000003010;EODIS North America;250.99
7715;KV2000003011;Kenco Logistic Services LLC;125.99
7716;KV2000003012;EODIS North America;300.0
7717;KV2000003013;Lineage Logistics;50.0
7718;KV2000003014;GXO Logistics;275.0
7719;KV2000003015;Lineage Logistics;50.99
7720;KV2000003016;DHL Supply Chain;150.99
7721;KV2000003017;FedEx Supply Chain;450.0
7722;KV2000003018;FedEx Supply Chain;225.0
7723;KV2000003019;Americold;50.0
7724;KV2000003020;Kenco Logistic Services LLC;150.99
7725;KV2000003021;EODIS North America;400.0
7726;KV2000003022;EODIS North America;350.0
7727;KV2000003023;Lineage Logistics;375.99
7728;KV2000003024;GXO Logistics;75.0
7729;KV2000003025;Americold;25.99
7730;KV2000003026;FedEx Supply Chain;450.0
7731;KV2000003027;Americold;475.0
7732;KV2000003028;Kenco Logistic Services LLC;125.99
7733;KV2000003029;GXO Logistics;350.0
7734;KV2000003030;GXO Logistics;300.0
7735;KV2000003031;Kenco Logistic Services LLC;0.99
7736;KV2000003032;DHL Supply Chain;25.0
7737;KV2000003033;Ryder Supply Chain Solutions;200.99
7738;KV2000003034;Kenco Logistic Services LLC;25.99
7739;KV2000003035;Americold;175.0
7740;KV2000003036;EODIS North America;250.0
7741;KV2000003037;EODIS North America;50.99
7742;KV2000003038;FedEx Supply Chain;100.0
7743;KV2000003039;Lineage Logistics;325.0
7744;KV2000003040;DHL Supply Chain;175.99
7745;KV2000003041;EODIS North America;325.99
7746;KV2000003042;Americold;300.0
7747;KV2000003043;Americold;475.0
7748;KV2000003044;FedEx Supply Chain;225.99
7749;KV2000003045;Americold;375.0
7750;KV2000003046;DHL Supply Chain;75.99
7751;KV2000003047;GXO Logistics;0.99
7752;KV2000003048;EODIS North America;250.99
7753;KV2000003049;Americold;50.99
7754;KV2000003050;DHL Supply Chain;125.0
7755;KV2000003051;FedEx Supply Chain;275.99
7756;KV2000003052;Americold;200.99
7757;KV2000003053;Kenco Logistic Services LLC;200.0
7758;KV2000003054;GXO Logistics;0.99
7759;KV2000003055;Lineage Logistics;275.0
7760;KV2000003056;Kenco Logistic Services LLC;325.99
7761;KV2000003057;FedEx Supply Chain;425.99
7762;KV2000003058;EODIS North America;50.0
7763;KV2000003059;Americold;325.99
7764;KV2000003060;DHL Supply Chain;325.99
7765;KV2000003061;Ryder Supply Chain Solutions;275.99
7766;KV2000003062;Lineage Logistics;25.99
7767;KV2000003063;DHL Supply Chain;200.0
7768;KV2000003064;FedEx Supply Chain;425.99
7769;KV2000003065;Ryder Supply Chain Solutions;450.0
7770;KV2000003066;FedEx Supply Chain;475.0
7771;KV2000003067;Kenco Logistic Services LLC;450.0
7772;KV2000003068;GXO Logistics;175.99
7773;KV2000003069;Americold;200.99
7774;KV2000003070;Ryder Supply Chain Solutions;350.99
7775;KV2000003071;GXO Logistics;250.99
7776;KV2000003072;Lineage Logistics;475.99
7777;KV2000003073;EODIS North America;50.0
7778;KV2000003074;Kenco Logistic Services LLC;25.0
7779;KV2000003075;GXO Logistics;275.99
7780;KV2000003076;Americold;300.99
7781;KV2000003077;Ryder Supply Chain Solutions;225.0
7782;KV2000003078;FedEx Supply Chain;150.99
7783;KV2000003079;EODIS North America;375.99
7784;KV2000003080;Americold;175.99
7785;KV2000003081;EODIS North America;175.0
7786;KV2000003082;Lineage Logistics;375.0
7787;KV2000003083;GXO Logistics;125.0
7788;KV2000003084;DHL Supply Chain;200.99
7789;KV2000003085;GXO Logistics;50.0
7790;KV2000003086;Ryder Supply Chain Solutions;475.99
7791;KV2000003087;EODIS North America;425.0
7792;KV2000003088;FedEx Supply Chain;475.0
7793;KV2000003089;Americold;175.99
7794;KV2000003090;Kenco Logistic Services LLC;300.0
7795;KV2000003091;DHL Supply Chain;300.99
7796;KV2000003092;Kenco Logistic Services LLC;375.99
7797;KV2000003093;DHL Supply Chain;75.99
7798;KV2000003094;Lineage Logistics;450.99
7799;KV2000003095;FedEx Supply Chain;25.99
7800;KV2000003096;Kenco Logistic Services LLC;325.99
7801;KV2000003097;FedEx Supply Chain;425.0
7802;KV2000003098;Americold;300.99
7803;KV2000003099;GXO Logistics;350.0
7804;KV2000003100;DHL Supply Chain;50.0
7805;KV2000003101;EODIS North America;25.0
7806;KV2000003102;EODIS North America;200.0
7807;KV2000003103;Americold;100.99
7808;KV2000003104;Kenco Logistic Services LLC;425.0
7809;KV2000003105;FedEx Supply Chain;25.99
7810;KV2000003106;FedEx Supply Chain;475.0
7811;KV2000003107;EODIS North America;75.99
7812;KV2000003108;DHL Supply Chain;350.99
7813;KV2000003109;Kenco Logistic Services LLC;350.0
7814;KV2000003110;GXO Logistics;125.0
7815;KV2000003111;FedEx Supply Chain;200.0
7816;KV2000003112;GXO Logistics;450.99
7817;KV2000003113;EODIS North America;50.99
7818;KV2000003114;Kenco Logistic Services LLC;275.0
7819;KV2000003115;FedEx Supply Chain;300.0
7820;KV2000003116;Lineage Logistics;400.99
7821;KV2000003117;EODIS North America;225.0
7822;KV2000003118;DHL Supply Chain;300.99
7823;KV2000003119;Lineage Logistics;125.99
7824;KV2000003120;Lineage Logistics;275.0
7825;KV2000003121;Ryder Supply Chain Solutions;50.99
7826;KV2000003122;Americold;75.99
7827;KV2000003123;Americold;275.99
7828;KV2000003124;FedEx Supply Chain;400.0
7829;KV2000003125;DHL Supply Chain;450.99
7830;KV2000003126;FedEx Supply Chain;25.99
7831;KV2000003127;GXO Logistics;200.0
7832;KV2000003128;Lineage Logistics;225.99
7833;KV2000003129;Kenco Logistic Services LLC;175.99
7834;KV2000003130;Americold;400.99
7835;KV2000003131;DHL Supply Chain;275.0
7836;KV2000003132;Kenco Logistic Services LLC;225.99
7837;KV2000003133;FedEx Supply Chain;150.0
7838;KV2000003134;GXO Logistics;425.99
7839;KV2000003135;Kenco Logistic Services LLC;225.99
7840;KV2000003136;Kenco Logistic Services LLC;400.99
7841;KV2000003137;GXO Logistics;475.99
7842;KV2000003138;DHL Supply Chain;375.0
7843;KV2000003139;DHL Supply Chain;250.0
7844;KV2000003140;DHL Supply Chain;175.99
7845;KV2000003141;Lineage Logistics;175.0
7846;KV2000003142;Americold;375.99
7847;KV2000003143;FedEx Supply Chain;150.0
7848;KV2000003144;Lineage Logistics;225.0
7849;KV2000003145;Ryder Supply Chain Solutions;425.0
7850;KV2000003146;DHL Supply Chain;200.0
7851;KV2000003147;Americold;250.0
7852;KV2000003148;Americold;25.99
7853;KV2000003149;GXO Logistics;475.99
7854;KV2000003150;GXO Logistics;475.0
7855;KV2000003151;Ryder Supply Chain Solutions;50.0
7856;KV2000003152;DHL Supply Chain;150.0
7857;KV2000003153;GXO Logistics;475.99
7858;KV2000003154;Americold;200.0
7859;KV2000003155;Lineage Logistics;450.0
7860;KV2000003156;Americold;400.99
7861;KV2000003157;FedEx Supply Chain;275.99
7862;KV2000003158;Kenco Logistic Services LLC;275.0
7863;KV2000003159;FedEx Supply Chain;375.99
7864;KV2000003160;Americold;250.99
7865;KV2000003161;EODIS North America;425.0
7866;KV2000003162;Ryder Supply Chain Solutions;200.99
7867;KV2000003163;Kenco Logistic Services LLC;450.0
7868;KV2000003164;FedEx Supply Chain;175.0
7869;KV2000003165;Kenco Logistic Services LLC;175.99
7870;KV2000003166;GXO Logistics;50.0
7871;KV2000003167;Lineage Logistics;275.0
7872;KV2000003168;GXO Logistics;175.99
7873;KV2000003169;FedEx Supply Chain;475.99
7874;KV2000003170;Ryder Supply Chain Solutions;300.99
7875;KV2000003171;EODIS North America;100.0
7876;KV2000003172;Lineage Logistics;100.0
7877;KV2000003173;Ryder Supply Chain Solutions;25.0
7878;KV2000003174;Kenco Logistic Services LLC;400.0
7879;KV2000003175;Lineage Logistics;75.99
7880;KV2000003176;GXO Logistics;175.99
7881;KV2000003177;Ryder Supply Chain Solutions;300.0
7882;KV2000003178;Ryder Supply Chain Solutions;425.99
7883;KV2000003179;Ryder Supply Chain Solutions;325.0
7884;KV2000003180;FedEx Supply Chain;275.0
7885;KV2000003181;DHL Supply Chain;475.0
7886;KV2000003182;GXO Logistics;200.0
7887;KV2000003183;Kenco Logistic Services LLC;250.0
7888;KV2000003184;FedEx Supply Chain;100.99
7889;KV2000003185;Kenco Logistic Services LLC;25.99
7890;KV2000003186;FedEx Supply Chain;450.99
7891;KV2000003187;Ryder Supply Chain Solutions;50.99
7892;KV2000003188;Lineage Logistics;225.99
7893;KV2000003189;GXO Logistics;25.0
7894;KV2000003190;Lineage Logistics;100.99
7895;KV2000003191;Americold;400.99
7896;KV2000003192;Americold;450.99
7897;KV2000003193;DHL Supply Chain;50.99
7898;KV2000003194;Ryder Supply Chain Solutions;25.0
7899;KV2000003195;EODIS North America;175.99
7900;KV2000003196;Lineage Logistics;350.99
7901;KV2000003197;Ryder Supply Chain Solutions;300.0
7902;KV2000003198;Lineage Logistics;350.99
7903;KV2000003199;EODIS North America;350.99
7904;KV2000003200;DHL Supply Chain;50.99
7905;KV2000003201;Americold;475.0
7906;KV2000003202;Ryder Supply Chain Solutions;75.0
7907;KV2000003203;GXO Logistics;75.99
7908;KV2000003204;Lineage Logistics;375.99
7909;KV2000003205;Americold;375.99
7910;KV2000003206;Kenco Logistic Services LLC;250.0
7911;KV2000003207;Lineage Logistics;450.0
7912;KV2000003208;EODIS North America;200.0
7913;KV2000003209;Kenco Logistic Services LLC;100.99
7914;KV2000003210;GXO Logistics;150.99
7915;KV2000003211;GXO Logistics;25.0
7916;KV2000003212;EODIS North America;100.99
7917;KV2000003213;Ryder Supply Chain Solutions;175.0
7918;KV2000003214;FedEx Supply Chain;350.0
7919;KV2000003215;Lineage Logistics;200.0
7920;KV2000003216;EODIS North America;400.99
7921;KV2000003217;EODIS North America;125.0
7922;KV2000003218;EODIS North America;125.99
7923;KV2000003219;Americold;425.99
7924;KV2000003220;Kenco Logistic Services LLC;375.99
7925;KV2000003221;FedEx Supply Chain;200.99
7926;KV2000003222;EODIS North America;350.99
7927;KV2000003223;GXO Logistics;150.99
7928;KV2000003224;Americold;375.0
7929;KV2000003225;FedEx Supply Chain;325.99
